,Count
10605,4935767
10606,1055431
10607,103379
10608,1314443
10609,10414433
10610,70418604
10611,10314
10612,41853944
10613,30431736
10614,46258200
10615,3340221
10616,304093966
10617,27302800
10618,108393
10619,27635832
10620,26097
10621,108399
10622,86243413
10623,224704
10624,183263
10625,1747383
10626,21892146
10627,49779471
10628,12848530
10629,12379549
10630,101455
10631,28394813
10632,22514281
10633,2927519
10634,84463
10635,7917372
10636,40482788
10637,2888092
10638,56683
10639,86746
10640,21691700
10641,8343323
10642,8947243
10643,8397668
10644,10796493
10645,8944708
10646,15141098
10647,145924797
10648,7444443
10649,1185076
10650,349604
10651,3735938
10652,9506765
10653,314655
10654,65636
10655,9884781
10656,193886508
10657,281104
10658,383906
10659,678323
10660,1953498
10661,4337625
10662,33628895
10663,7743831
10664,158178
10665,16886186
10666,1331260000
10667,20059147
10668,19789919
10669,62448574
10670,4145391
10671,44750054
10672,673252
10673,486671
10674,4520740
10675,6925452
10676,11226709
10677,146833
10678,55322
10679,1098083
10680,10443936
10681,81902307
10682,827823
10683,70851
10684,5523095
10685,9576737
10686,35333881
10687,14774424
10688,81134798
10689,3119920
10690,46362946
10691,1334515
10692,85233913
10693,5338871
10694,853637
10695,64707040
10696,47808
10697,102975
10698,1568928
10699,62276270
10700,3814419
10701,24170940
10702,33565
10703,9964469
10704,1740279
10705,1483921
10706,901599
10707,11107017
10708,105789
10709,56323
10710,14316263
10711,159226
10712,747718
10713,6972800
10714,8150775
10715,4305181
10716,9798046
10717,10022650
10718,238620563
10719,84376
10720,1217726215
10721,4535375
10722,72924837
10723,28973162
10724,318499
10725,7485600
10726,59095365
10727,2795837
10728,6893260
10729,128047000
10730,16092822
10731,40901792
10732,5383300
10733,14093604
10734,100930
10735,48599
10736,49307835
10737,2821045
10738,6148623
10739,4813026
10740,3754133
10741,6133984
10742,172221
10743,35727
10744,20123508
10745,1990131
10746,3162916
10747,497783
10748,2141669
10749,526400
10750,37377
10751,31929087
10752,35226
10753,3565604
10754,20569117
10755,353398
10756,112463887
10757,56250
10758,2069039
10759,14581429
10760,412477
10761,50250367
10762,618294
10763,2673796
10764,54193
10765,22894710
10766,3393409
10767,1247429
10768,14128155
10769,27735040
10770,2081044
10771,245950
10772,15843133
10773,154324933
10774,5745526
10775,16530388
10776,4828726
10777,26883535
10778,9939
10779,4302600
10780,2876186
10781,175525609
10782,3579215
10783,28792655
10784,92414158
10785,18285
10786,7144776
10787,38151603
10788,3740410
10789,24428341
10790,10568247
10791,6163972
10792,3689099
10793,2186314
10794,265254
10795,1654950
10796,20367487
10797,142785342
10798,9782770
10799,26630303
10800,33783788
10801,12335084
10802,4987573
10803,515181
10804,6272734
10805,6157686
10806,30816
10807,11717692
10808,7320807
10809,9142259
10810,175876
10811,523111
10812,5386406
10813,2039669
10814,9298515
10815,1057467
10816,34238
10817,87298
10818,21205873
10819,31934
10820,11560147
10821,6250835
10822,66866839
10823,7364753
10824,5007954
10825,1074277
10826,103890
10827,1320930
10828,10525694
10829,71321399
10830,10424
10831,43073834
10832,31411096
10833,46053300
10834,3349676
10835,306771529
10836,27767400
10837,108287
10838,28031009
10839,27039
10840,108405
10841,87092252
10842,230247
10843,184556
10844,1761474
10845,22516460
10846,50477011
10847,13215139
10848,12526968
10849,101669
10850,29185507
10851,23356246
10852,2913021
10853,84449
10854,8549988
10855,40788453
10856,2877319
10857,56079
10858,88028
10859,22031750
10860,8363404
10861,9054332
10862,8675602
10863,10895586
10864,9199259
10865,15605217
10866,147575430
10867,7395599
10868,1240860
10869,354942
10870,3705472
10871,9490583
10872,322464
10873,65124
10874,10048590
10875,195713635
10876,282131
10877,388646
10878,685503
10879,1987105
10880,4386768
10881,34004889
10882,7824909
10883,159734
10884,17062536
10885,1337705000
10886,20532950
10887,20341241
10888,64563854
10889,4273731
10890,45222700
10891,689692
10892,492654
10893,4577378
10894,6973206
10895,11225832
10896,148703
10897,56672
10898,1112612
10899,10474410
10900,81776930
10901,840198
10902,70878
10903,5547683
10904,9695121
10905,35977455
10906,15011117
10907,82761235
10908,3170435
10909,46576897
10910,1331475
10911,87639964
10912,5363352
10913,859818
10914,65027507
10915,47814
10916,102911
10917,1624140
10918,62766365
10919,3786695
10920,24779619
10921,33585
10922,10192176
10923,1793196
10924,1522599
10925,943639
10926,11121341
10927,106233
10928,56905
10929,14630417
10930,159444
10931,749436
10932,7024200
10933,8317470
10934,4295427
10935,9949322
10936,10000023
10937,241834215
10938,84857
10939,1234281170
10940,4560155
10941,73762519
10942,29741976
10943,318041
10944,7623600
10945,59277417
10946,2810460
10947,7261539
10948,128070000
10949,16321872
10950,42030676
10951,5447900
10952,14312212
10953,102927
10954,49016
10955,49554112
10956,2991884
10957,6249165
10958,4953061
10959,3891356
10960,6197663
10961,174085
10962,35994
10963,20261737
10964,1995581
10965,3097282
10966,506953
10967,2097555
10968,538219
10969,37582
10970,32343389
10971,35612
10972,3562045
10973,21151640
10974,365734
10975,114092963
10976,56366
10977,2070741
10978,15049353
10979,414508
10980,50600818
10981,619428
10982,2719896
10983,53971
10984,23531574
10985,3494195
10986,1250400
10987,14539612
10988,28208035
10989,2118874
10990,249750
10991,16464025
10992,158503197
10993,5824065
10994,16615394
10995,4889252
10996,27013212
10997,10005
10998,4350700
10999,3041434
11000,179424641
11001,3642687
11002,29027674
11003,93966780
11004,17955
11005,7310507
11006,38042794
11007,3721525
11008,24548836
11009,10573100
11010,6248020
11011,3786161
11012,2214519
11013,266455
11014,1856327
11015,20246871
11016,142849449
11017,10039338
11018,27421461
11019,34545013
11020,12678148
11021,5076732
11022,527861
11023,6415634
11024,6183875
11025,31229
11026,12043883
11027,7291436
11028,9508364
11029,180371
11030,529131
11031,5391428
11032,2048583
11033,9378126
11034,1064837
11035,34056
11036,89770
11037,21362529
11038,32660
11039,11952136
11040,6421679
11041,67195028
11042,7527394
11043,5087213
11044,1093523
11045,103986
11046,1328147
11047,10635244
11048,72326988
11049,10530
11050,44346525
11051,32428167
11052,45870700
11053,3359275
11054,309326085
11055,28562400
11056,108255
11057,28439940
11058,27794
11059,108358
11060,87967651
11061,236211
11062,185949
11063,1775680
11064,23154855
11065,51216964
11066,13605984
11067,12697723
11068,102046
11069,30117413
11070,24220661
11071,2905195
11072,83747
11073,8946777
11074,41261490
11075,2876538
11076,55759
11077,89253
11078,22340024
11079,8391643
11080,9173082
11081,8958406
11082,11038264
11083,9460830
11084,16081911
11085,149273778
11086,7348328
11087,1278151
11088,359577
11089,3661175
11090,9473172
11091,330237
11092,64564
11093,10212954
11094,197514534
11095,282987
11096,393688
11097,693298
11098,2015402
11099,4418636
11100,34339328
11101,7912398
11102,160998
11103,17233576
11104,1344130000
11105,21028655
11106,20906388
11107,66755153
11108,4394844
11109,45663099
11110,706569
11111,498856
11112,4633086
11113,7022387
11114,11236670
11115,150831
11116,57878
11117,1124833
11118,10496088
11119,80274983
11120,853674
11121,70916
11122,5570572
11123,9813210
11124,36661444
11125,15243883
11126,84529250
11127,3213972
11128,46742697
11129,1327439
11130,90139927
11131,5388272
11132,863449
11133,65342780
11134,47823
11135,103450
11136,1684635
11137,63258918
11138,3756441
11139,25387710
11140,33612
11141,10420471
11142,1848147
11143,1562989
11144,986853
11145,11104899
11146,106796
11147,56890
11148,14948803
11149,159692
11150,752028
11151,7071600
11152,8480671
11153,4280622
11154,10100320
11155,9971727
11156,245116206
11157,84886
11158,1250288729
11159,4580084
11160,74634956
11161,30725300
11162,319014
11163,7765800
11164,59379449
11165,2825929
11166,7663131
11167,127833000
11168,16557201
11169,43178257
11170,5514600
11171,14541423
11172,104728
11173,49447
11174,49936638
11175,3168060
11176,6347567
11177,5202343
11178,4017443
11179,6247439
11180,175544
11181,36293
11182,20398670
11183,2003787
11184,3028115
11185,518347
11186,2059709
11187,550832
11188,37446
11189,32781850
11190,36024
11191,3559986
11192,21743967
11193,380495
11194,115695473
11195,56531
11196,2072487
11197,15514591
11198,416268
11199,50990615
11200,620079
11201,2770362
11202,54012
11203,24187487
11204,3598648
11205,1252404
11206,14962112
11207,28650955
11208,2156701
11209,254350
11210,17114761
11211,162805071
11212,5903039
11213,16693074
11214,4953088
11215,27041437
11216,10057
11217,4384000
11218,3251108
11219,183340592
11220,3706483
11221,29264318
11222,95570047
11223,17745
11224,7472200
11225,38063255
11226,3678732
11227,24673385
11228,10557560
11229,6333976
11230,3882986
11231,2241798
11232,267698
11233,2035871
11234,20147528
11235,142960868
11236,10293331
11237,28267685
11238,35349681
11239,13033809
11240,5183688
11241,541521
11242,6563240
11243,6210568
11244,31661
11245,12376302
11246,7234099
11247,9830698
11248,184524
11249,535179
11250,5398384
11251,2052843
11252,9449213
11253,1072032
11254,33435
11255,87441
11256,21082966
11257,33377
11258,12360989
11259,6595943
11260,67518382
11261,7697510
11262,5174085
11263,1113151
11264,103562
11265,1336178
11266,10741880
11267,73443863
11268,10633
11269,45673338
11270,33476919
11271,45706100
11272,3368934
11273,311580009
11274,29339400
11275,108316
11276,28888369
11277,28319
11278,108292
11279,88871561
11280,242653
11281,187469
11282,1791000
11283,23807588
11284,52004172
11285,14023193
11286,12894316
11287,102560
11288,31161376
11289,25107931
11290,2900401
11291,82427
11292,9141596
11293,41733271
11294,2884229
11295,55667
11296,90409
11297,22733465
11298,8429991
11299,9295784
11300,9245988
11301,11106932
11302,9729248
11303,16571246
11304,151007807
11305,7305888
11306,1299943
11307,363584
11308,3604972
11309,9464495
11310,338000
11311,64798
11312,10377676
11313,199287296
11314,283700
11315,398989
11316,701583
11317,2039551
11318,4436415
11319,34714222
11320,7996861
11321,162056
11322,17400347
11323,1350695000
11324,21547188
11325,21485266
11326,69020747
11327,4510198
11328,46076848
11329,723871
11330,505235
11331,4688000
11332,7072665
11333,11257101
11334,152088
11335,58958
11336,1135046
11337,10510785
11338,80425823
11339,868136
11340,70965
11341,5591572
11342,9930911
11343,37383887
11344,15474102
11345,86422240
11346,46773055
11347,1322696
11348,92726971
11349,5413971
11350,865069
11351,65659809
11352,47843
11353,104506
11354,1749682
11355,63700300
11356,3728874
11357,25996449
11358,33646
11359,10652029
11360,1905011
11361,1604979
11362,1031191
11363,11045011
11364,107446
11365,56810
11366,15270778
11367,159996
11368,755399
11369,7150100
11370,8640691
11371,4267558
11372,10250930
11373,9920362
11374,248452413
11375,84533
11376,1265782790
11377,4599533
11378,75539862
11379,31890011
11380,320716
11381,7910500
11382,59539717
11383,2842132
11384,8090872
11385,127629000
11386,16792089
11387,44343410
11388,5607200
11389,14780454
11390,106370
11391,49887
11392,50199853
11393,3348853
11394,6444530
11395,5538634
11396,4135659
11397,6285750
11398,176646
11399,36615
11400,20425000
11401,2014990
11402,2987773
11403,530946
11404,2034319
11405,564039
11406,37009
11407,33241898
11408,36460
11409,3559519
11410,22346641
11411,397237
11412,117274155
11413,56717
11414,2074278
11415,15979499
11416,420028
11417,51413698
11418,620601
11419,2824699
11420,54311
11421,24862648
11422,3706554
11423,1255882
11424,15396005
11425,29068159
11426,2194784
11427,259000
11428,17795191
11429,167228767
11430,5982526
11431,16754962
11432,5018573
11433,26989862
11434,10279
11435,4408100
11436,3498029
11437,187281475
11438,3770624
11439,29506788
11440,97212638
11441,17640
11442,7631002
11443,38063164
11444,3634488
11445,24800612
11446,10514844
11447,6421512
11448,3979998
11449,2268708
11450,268998
11451,2196074
11452,20058035
11453,143201676
11454,10549678
11455,29155187
11456,36193783
11457,13401991
11458,5312437
11459,556064
11460,6712581
11461,6237923
11462,32105
11463,12715510
11464,7199077
11465,10113647
11466,188404
11467,541245
11468,5407579
11469,2057159
11470,9519374
11471,1079288
11472,34640
11473,88303
11474,20442541
11475,34066
11476,12784750
11477,6773807
11478,67835957
11479,7874835
11480,5267900
11481,1132994
11482,102737
11483,1344817
11484,10847002
11485,74653016
11486,10739
11487,47052481
11488,34559168
11489,45593300
11490,3378974
11491,313874218
11492,29774500
11493,108435
11494,29362449
11495,28650
11496,108191
11497,89802487
11498,249499
11499,189088
11500,1805200
11501,24473178
11502,52834005
11503,14465121
11504,13115131
11505,103159
11506,32269589
11507,26015780
11508,2895092
11509,80774
11510,9197910
11511,42202935
11512,2897584
11513,55713
11514,91516
11515,23128129
11516,8479823
11517,9416801
11518,9540289
11519,11159407
11520,10004588
11521,17072775
11522,152764676
11523,7265115
11524,1315029
11525,367168
11526,3542605
11527,9465997
11528,345715
11529,65001
11530,10542376
11531,201035903
11532,284296
11533,404421
11534,710238
11535,2062536
11536,4447942
11537,35082954
11538,8089346
11539,163038
11540,17571507
11541,1357380000
11542,22087505
11543,22077298
11544,71358807
11545,4622761
11546,46497267
11547,741505
11548,511748
11549,4742107
11550,7123332
11551,11282720
11552,153822
11553,59932
11554,1143866
11555,10514272
11556,80645605
11557,883293
11558,71016
11559,5614932
11560,10048224
11561,38140132
11562,15707474
11563,88404640
11564,46620045
11565,1317997
11566,95385785
11567,5438972
11568,865608
11569,65998687
11570,47892
11571,105926
11572,1817071
11573,64128226
11574,3717668
11575,26607642
11576,33692
11577,10892810
11578,1963711
11579,1648257
11580,1076413
11581,10965211
11582,108170
11583,56483
11584,15595821
11585,160407
11586,759285
11587,7178900
11588,8798521
11589,4255689
11590,10400673
11591,9893082
11592,251806402
11593,83976
11594,1280846129
11595,4623816
11596,76481943
11597,33157050
11598,323764
11599,8059500
11600,60233948
11601,2858709
11602,8520420
11603,127445000
11604,17035550
11605,45519889
11606,5719600
11607,15026332
11608,107890
11609,50331
11610,50428893
11611,3526378
11612,6541304
11613,5914621
11614,4248334
11615,6320359
11616,177513
11617,36934
11618,20585000
11619,2028519
11620,2957689
11621,543360
11622,2012647
11623,577372
11624,36453
11625,33715693
11626,36901
11627,3558566
11628,22961253
11629,415593
11630,118827161
11631,56938
11632,2076067
11633,16449864
11634,425967
11635,51852451
11636,621207
11637,2881792
11638,54784
11639,25560725
11640,3817494
11641,1258653
11642,15839269
11643,29468872
11644,2233510
11645,263650
11646,18504255
11647,171765769
11648,6062454
11649,16804432
11650,5079623
11651,26917906
11652,10821
11653,4442100
11654,3764805
11655,191262919
11656,3835437
11657,29773987
11658,98871552
11659,17606
11660,7788379
11661,38040196
11662,3593077
11663,24929452
11664,10457295
11665,6510276
11666,4076708
11667,2296101
11668,270328
11669,2336574
11670,19983693
11671,143506911
11672,10811543
11673,30052518
11674,37072550
11675,13782420
11676,5399162
11677,571335
11678,6863980
11679,6266070
11680,32553
11681,13063706
11682,7164132
11683,10355036
11684,192087
11685,547291
11686,5413393
11687,2059953
11688,9600379
11689,1086839
11690,36607
11691,89949
11692,19584274
11693,34731
11694,13220424
11695,6954721
11696,68144501
11697,8059769
11698,5366375
11699,1153295
11700,101768
11701,1353700
11702,10952951
11703,75928564
11704,10857
11705,48482266
11706,35695246
11707,45489600
11708,3389439
11709,316057727
11710,30243200
11711,108622
11712,29783571
11713,28847
11714,108044
11715,90753472
11716,256635
11717,190717
11718,1824100
11719,25147109
11720,53689236
11721,14926504
11722,13350356
11723,103774
11724,33370794
11725,26941779
11726,2889104
11727,79213
11728,9214175
11729,42669500
11730,2912403
11731,55791
11732,92562
11733,23475686
11734,8546356
11735,9535079
11736,9844297
11737,11209057
11738,10286842
11739,17586017
11740,154520167
11741,7223938
11742,1336075
11743,370633
11744,3482104
11745,9474511
11746,353366
11747,65139
11748,10706517
11749,202763735
11750,284825
11751,409769
11752,719056
11753,2088614
11754,4464175
11755,35437435
11756,8188649
11757,164100
11758,17758959
11759,1364270000
11760,22647683
11761,22681858
11762,73767447
11763,4736974
11764,46969209
11765,759390
11766,518269
11767,4795396
11768,7173435
11769,11306902
11770,155909
11771,60848
11772,1152285
11773,10525347
11774,80982500
11775,898696
11776,71085
11777,5643475
11778,10165178
11779,38923687
11780,15951838
11781,90424654
11782,46480882
11783,1314545
11784,98094253
11785,5461512
11786,866453
11787,66316100
11788,47960
11789,107446
11790,1883800
11791,64613160
11792,3719414
11793,27224472
11794,33725
11795,11150977
11796,2024042
11797,1692439
11798,1122276
11799,10892413
11800,108902
11801,56295
11802,15923243
11803,161016
11804,763380
11805,7229500
11806,8955589
11807,4238389
11808,10549008
11809,9866468
11810,255129004
11811,83488
11812,1295604184
11813,4657740
11814,77465753
11815,34411951
11816,327386
11817,8215700
11818,60789140
11819,2875136
11820,8920049
11821,127276000
11822,17288285
11823,46699981
11824,5835500
11825,15274503
11826,109391
11827,50774
11828,50746659
11829,3690942
11830,6639756
11831,6262410
11832,4359505
11833,6362037
11834,178296
11835,37223
11836,20778000
11837,2043437
11838,2932367
11839,556319
11840,1993782
11841,590208
11842,36015
11843,34192347
11844,37322
11845,3556397
11846,23589887
11847,435015
11848,120355128
11849,57179
11850,2077775
11851,16934220
11852,434558
11853,52280807
11854,621810
11855,2940108
11856,55305
11857,26286163
11858,3930896
11859,1260934
11860,16289540
11861,29866559
11862,2273430
11863,268050
11864,19240157
11865,176404902
11866,6142733
11867,16865008
11868,5137232
11869,26906926
11870,11853
11871,4509700
11872,4027260
11873,195306825
11874,3901315
11875,30090359
11876,100513138
11877,17626
11878,7946731
11879,38011735
11880,3534874
11881,25057752
11882,10401062
11883,6599526
11884,4173398
11885,2325136
11886,271705
11887,2459198
11888,19908979
11889,143819666
11890,11083635
11891,30916994
11892,37977655
11893,14174731
11894,5469724
11895,587079
11896,7017144
11897,6295128
11898,32948
11899,13423576
11900,7130576
11901,10554883
11902,195727
11903,553273
11904,5418649
11905,2061980
11906,9696110
11907,1095021
11908,37685
11909,91359
11910,18715672
11911,35369
11912,13663559
11913,7137997
11914,68438730
11915,8252833
11916,5466328
11917,1174331
11918,101028
11919,1362342
11920,11063201
11921,77231907
11922,10972
11923,49959822
11924,36912148
11925,45271947
11926,3400434
11927,318386421
11928,30757700
11929,108861
11930,30045134
11931,28989
11932,107884
11933,91714595
11934,263888
11935,192221
11936,1821800
11937,25823485
11938,54545991
11939,15399753
11940,13586681
11941,104341
11942,34413603
11943,27884381
11944,2880703
11945,78011
11946,9262900
11947,43131966
11948,2925553
11949,55812
11950,93566
11951,23815995
11952,8642699
11953,9649341
11954,10160030
11955,11274196
11956,10575952
11957,18110624
11958,156256276
11959,7177991
11960,1371851
11961,374206
11962,3429361
11963,9489616
11964,360933
11965,65239
11966,10869730
11967,204471769
11968,285324
11969,414907
11970,727876
11971,2120716
11972,4493170
11973,35702908
11974,8282396
11975,165385
11976,17969353
11977,1371220000
11978,23226143
11979,23298368
11980,76244544
11981,4856095
11982,47520667
11983,777424
11984,524743
11985,4847804
11986,7222212
11987,11324781
11988,157980
11989,61724
11990,1160985
11991,10546059
11992,81686611
11993,913993
11994,71183
11995,5683483
11996,10281680
11997,39728025
11998,16212020
11999,92442547
12000,46444832
12001,1315407
12002,100835458
12003,5479531
12004,868627
12005,66593366
12006,48051
12007,108895
12008,1947686
12009,65128861
12010,3725276
12011,27849205
12012,33736
12013,11432088
12014,2085860
12015,1737202
12016,1168568
12017,10820883
12018,109599
12019,56114
12020,16252429
12021,161853
12022,767432
12023,7291300
12024,9112916
12025,4203604
12026,10695542
12027,9843028
12028,258383256
12029,83234
12030,1310152403
12031,4701957
12032,78492215
12033,35572261
12034,330815
12035,8380100
12036,60730582
12037,2891021
12038,9266575
12039,127141000
12040,17542806
12041,47878336
12042,5956900
12043,15521436
12044,110930
12045,51203
12046,51014947
12047,3835591
12048,6741164
12049,6532678
12050,4472230
12051,6418315
12052,179126
12053,37470
12054,20970000
12055,2059021
12056,2904910
12057,569604
12058,1977527
12059,602085
12060,35858
12061,34663603
12062,37718
12063,3554108
12064,24234088
12065,454915
12066,121858258
12067,57439
12068,2079328
12069,17438778
12070,445053
12071,52680726
12072,622159
12073,2998439
12074,55780
12075,27042002
12076,4046301
12077,1262605
12078,16745303
12079,30270962
12080,2314904
12081,272400
12082,20001663
12083,181137448
12084,6223240
12085,16939923
12086,5188607
12087,27015031
12088,12475
12089,4595700
12090,4267348
12091,199426964
12092,3968487
12093,30470734
12094,102113212
12095,17665
12096,8107775
12097,37986412
12098,3473166
12099,25183833
12100,10358076
12101,6688746
12102,4270092
12103,2355672
12104,273124
12105,2565710
12106,19815481
12107,144096870
12108,11369071
12109,31717667
12110,38902950
12111,14578459
12112,5535002
12113,603118
12114,7171914
12115,6325124
12116,33272
12117,13797201
12118,7095383
12119,10715658
12120,199432
12121,559143
12122,5423801
12123,2063531
12124,9799186
12125,1104044
12126,38825
12127,93419
12128,17997408
12129,35981
12130,14110975
12131,7323158
12132,68714511
12133,8454028
12134,5565287
12135,1196302
12136,100781
12137,1370328
12138,11179949
12139,78529409
12140,11099
12141,51482633
12142,38225453
12143,45154029
12144,3412009
12145,320742673
12146,31298900
12147,109148
12148,30081829
12149,29152
12150,107710
12151,92677076
12152,271130
12153,193513
12154,1801800
12155,26497889
12156,55386367
12157,15879361
12158,13814629
12159,104872
12160,35383128
12161,28842484
12162,2876101
12163,77297
12164,9360980
12165,43590368
12166,2936146
12167,55741
12168,94527
12169,24190907
12170,8736668
12171,9757812
12172,10487998
12173,11331422
12174,10872067
12175,18646378
12176,157970840
12177,7127822
12178,1425791
12179,377931
12180,3386267
12181,9501534
12182,368400
12183,64555
12184,11031813
12185,206163058
12186,285796
12187,419800
12188,736709
12189,2159944
12190,4537687
12191,36109487
12192,8373338
12193,166923
12194,18209068
12195,1378665000
12196,23822714
12197,23926539
12198,78789127
12199,4980999
12200,48171392
12201,795592
12202,531146
12203,4899345
12204,7269386
12205,11335109
12206,159664
12207,62569
12208,1170187
12209,10566332
12210,82348669
12211,929112
12212,71307
12213,5728010
12214,10397743
12215,40551404
12216,16491115
12217,94447072
12218,46483569
12219,1315790
12220,103603501
12221,5495303
12222,872399
12223,66859768
12224,48173
12225,110215
12226,2007873
12227,65595565
12228,3727505
12229,28481946
12230,33737
12231,11738441
12232,2149139
12233,1782437
12234,1215179
12235,10775971
12236,110261
12237,56186
12238,16583060
12239,162951
12240,771366
12241,7336600
12242,9270795
12243,4174349
12244,10839970
12245,9814023
12246,261554226
12247,83287
12248,1324509589
12249,4755335
12250,79564016
12251,36610632
12252,335439
12253,8546000
12254,60627498
12255,2906238
12256,9551467
12257,126994511
12258,17794055
12259,49051686
12260,6079500
12261,15766293
12262,112524
12263,51625
12264,51245707
12265,3956873
12266,6845846
12267,6711121
12268,4586788
12269,6492164
12270,180024
12271,37658
12272,21203000
12273,2075001
12274,2868231
12275,582014
12276,1959537
12277,612836
12278,36065
12279,35126296
12280,38070
12281,3551954
12282,24894380
12283,475513
12284,123333376
12285,57735
12286,2080745
12287,17965429
12288,455356
12289,53045226
12290,622303
12291,3056359
12292,56188
12293,27829942
12294,4163534
12295,1263473
12296,17205289
12297,30684804
12298,2358041
12299,276550
12300,20788838
12301,185960289
12302,6303974
12303,17030314
12304,5234519
12305,27261131
12306,13049
12307,4693200
12308,4479219
12309,203627284
12310,4037078
12311,30926032
12312,103663927
12313,17725
12314,8271760
12315,37970087
12316,3406495
12317,25307744
12318,10325452
12319,6777872
12320,4367088
12321,2388307
12322,274575
12323,2654374
12324,19702332
12325,144342396
12326,11668818
12327,32442572
12328,39847440
12329,14993528
12330,5607283
12331,619437
12332,7328838
12333,6356143
12334,33504
12335,14185613
12336,7058322
12337,10832512
12338,203227
12339,564888
12340,5430798
12341,2065042
12342,9923085
12343,1113984
12344,39969
12345,94677
12346,17453933
12347,36559
12348,14561666
12349,7509952
12350,68971331
12351,8663579
12352,5662372
12353,1219288
12354,101133
12355,1377564
12356,11303946
12357,79821724
12358,11225
12359,53050790
12360,39647506
12361,45004645
12362,3424132
12363,323071342
12364,31847900
12365,109459
12366,29846179
12367,29355
12368,107510
12369,93638724
12370,278330
12371,194535
12372,1816200
12373,27168210
12374,56203654
12375,16363507
12376,14030390
12377,105366
12378,36296400
12379,29816748
12380,2873457
12381,77001
12382,9487203
12383,44044811
12384,2944809
12385,55620
12386,95426
12387,24601860
12388,8797566
12389,9854033
12390,10827024
12391,11375158
12392,11175204
12393,19193284
12394,159670593
12395,7075947
12396,1494074
12397,381761
12398,3351527
12399,9498264
12400,375769
12401,63874
12402,11192854
12403,207833831
12404,286233
12405,424473
12406,745568
12407,2205128
12408,4596028
12409,36540268
12410,8451840
12411,168665
12412,18470439
12413,1386395000
12414,24437469
12415,24566045
12416,81398764
12417,5110702
12418,48901066
12419,813892
12420,537497
12421,4949954
12422,7314990
12423,11339259
12424,160175
12425,63382
12426,1179680
12427,10594438
12428,82657002
12429,944097
12430,71458
12431,5764980
12432,10513131
12433,41389198
12434,16785361
12435,96442593
12436,46593236
12437,1317384
12438,106400024
12439,5508214
12440,877459
12441,66865144
12442,48331
12443,111459
12444,2064823
12445,66058859
12446,3728004
12447,29121471
12448,33728
12449,12067539
12450,2213894
12451,1828146
12452,1262001
12453,10754679
12454,110874
12455,56171
12456,16914936
12457,164281
12458,775221
12459,7391700
12460,9429013
12461,4124531
12462,10982366
12463,9787966
12464,264645886
12465,83598
12466,1338658835
12467,4807388
12468,80673951
12469,37552781
12470,343400
12471,8713300
12472,60536709
12473,2920853
12474,9779173
12475,126785797
12476,18037776
12477,50221473
12478,6198200
12479,16009414
12480,114158
12481,52045
12482,51466201
12483,4056097
12484,6953035
12485,6811873
12486,4702228
12487,6580724
12488,180955
12489,37800
12490,21444000
12491,2091412
12492,2828403
12493,596336
12494,1942248
12495,622585
12496,36560
12497,35581294
12498,38392
12499,3549196
12500,25570540
12501,496402
12502,124777324
12503,58058
12504,2081996
12505,18512394
12506,467999
12507,53382581
12508,622373
12509,3113779
12510,56562
12511,28649007
12512,4282574
12513,1264613
12514,17670260
12515,31105028
12516,2402603
12517,280350
12518,21602472
12519,190873311
12520,6384855
12521,17131296
12522,5276968
12523,27627124
12524,12876
12525,4793900
12526,4665935
12527,207896686
12528,4106771
12529,31444297
12530,105173264
12531,17808
12532,8438029
12533,37974826
12534,3325001
12535,25429985
12536,10300300
12537,6867062
12538,4454805
12539,2422086
12540,276103
12541,2724724
12542,19587491
12543,144496740
12544,11980937
12545,33099147
12546,40813396
12547,15419381
12548,5612253
12549,636038
12550,7488431
12551,6388122
12552,33671
12553,14589119
12554,7020858
12555,10910759
12556,207089
12557,570496
12558,5439232
12559,2066388
12560,10057698
12561,1124753
12562,40574
12563,95843
12564,17068002
12565,37115
12566,15016773
12567,7698475
12568,69209858
12569,8880268
12570,5757669
12571,1243261
12572,101998
12573,1384072
12574,11433443
12575,81101892
12576,11370
12577,54663906
12578,41162465
12579,44831135
12580,3436646
12581,325147121
12582,32388600
12583,109827
12584,29390409
12585,29577
12586,107268
12587,94596642
12588,285510
12589,195352
12590,1830700
12591,27834821
12592,57000451
12593,16853688
12594,14236745
