,total_cases
10402,4053987.0
10403,4113691.0
10404,4180473.0
10405,4228461.0
10406,4275210.0
10407,4326181.0
10408,4381919.0
10409,4447442.0
10410,4507681.0
10411,4573066.0
10412,4628163.0
10413,4676260.0
10414,4716870.0
10415,4772414.0
10416,4848211.0
10417,4910819.0
10418,4971300.0
10419,5020617.0
10420,5059642.0
10421,5108366.0
10422,5154633.0
10423,5207650.0
10424,5262359.0
10425,5308858.0
10426,5345438.0
10427,5384615.0
10428,5416980.0
10429,5459012.0
10430,5509592.0
10431,5563493.0
10432,5613341.0
10433,5650550.0
10434,5685602.0
10435,5719311.0
10436,5756791.0
10437,5796700.0
10438,5847576.0
10439,5889356.0
10440,5927528.0
10441,5953142.0
10442,5992359.0
10443,6030240.0
10444,6072564.0
10445,2.0
10446,2.0
10447,3.0
10448,3.0
10449,9.0
10450,14.0
10451,18.0
10452,21.0
10453,29.0
10454,41.0
10455,55.0
10456,79.0
10457,104.0
10458,131.0
10459,182.0
10460,246.0
10461,302.0
10462,504.0
10463,655.0
10464,860.0
10465,1018.0
10466,1332.0
10467,1646.0
10468,2013.0
10469,2388.0
10470,2814.0
10471,3582.0
10472,4474.0
10473,5283.0
10474,5588.0
10475,6909.0
10476,7657.0
10477,8271.0
10478,8788.0
10479,9618.0
10480,10180.0
10481,10711.0
10482,11129.0
10483,11524.0
10484,11781.0
10485,12051.0
10486,12297.0
10487,12639.0
10488,12942.0
10489,13244.0
10490,13555.0
10491,13806.0
10492,13945.0
10493,14041.0
10494,14226.0
10495,14336.0
10496,14476.0
10497,14595.0
10498,14671.0
10499,14749.0
10500,14795.0
10501,14873.0
10502,14925.0
10503,15002.0
10504,15071.0
10505,15148.0
10506,15225.0
10507,15274.0
10508,15357.0
10509,15402.0
10510,15452.0
10511,15531.0
10512,15558.0
10513,15597.0
10514,15621.0
10515,15650.0
10516,15684.0
10517,15752.0
10518,15774.0
10519,15833.0
10520,15871.0
10521,15882.0
10522,15961.0
10523,15997.0
10524,16058.0
10525,16109.0
10526,16201.0
10527,16242.0
10528,16269.0
10529,16321.0
10530,16353.0
10531,16404.0
10532,16436.0
10533,16486.0
10534,16503.0
10535,16539.0
10536,16557.0
10537,16591.0
10538,16628.0
10539,16655.0
10540,16685.0
10541,16731.0
10542,16733.0
10543,16759.0
10544,16771.0
10545,16805.0
10546,16843.0
10547,16898.0
10548,16902.0
10549,16968.0
10550,16979.0
10551,17005.0
10552,17034.0
10553,17064.0
10554,17078.0
10555,17109.0
10556,17135.0
10557,17189.0
10558,17203.0
10559,17223.0
10560,17271.0
10561,17323.0
10562,17341.0
10563,17380.0
10564,17408.0
10565,17449.0
10566,17477.0
10567,17522.0
10568,17580.0
10569,17654.0
10570,17723.0
10571,17766.0
10572,17873.0
10573,17941.0
10574,18050.0
10575,18165.0
10576,18280.0
10577,18365.0
10578,18421.0
10579,18513.0
10580,18615.0
10581,18709.0
10582,18783.0
10583,18897.0
10584,18948.0
10585,19021.0
10586,19154.0
10587,19270.0
10588,19439.0
10589,19573.0
10590,19655.0
10591,19743.0
10592,19827.0
10593,19929.0
10594,20099.0
10595,20214.0
10596,20338.0
10597,20472.0
10598,20558.0
10599,20677.0
10600,20850.0
10601,20955.0
10602,21130.0
10603,21212.0
10604,21304.0
10605,21385.0
10606,21481.0
10607,21566.0
10608,21696.0
10609,21837.0
10610,21919.0
10611,22033.0
10612,22106.0
10613,22245.0
10614,22439.0
10615,22594.0
10616,22876.0
10617,23179.0
10618,23370.0
10619,23534.0
10620,23829.0
10621,24084.0
10622,24431.0
10623,24762.0
10624,25062.0
10625,25253.0
10626,25495.0
10627,25706.0
10628,26033.0
10629,26361.0
10630,26590.0
10631,26985.0
10632,27166.0
10633,27438.0
10634,27642.0
10635,27969.0
10636,28372.0
10637,28729.0
10638,29087.0
10639,29271.0
10640,29561.0
10641,30081.0
10642,30583.0
10643,31247.0
10644,31827.0
10645,32696.0
10646,33159.0
10647,33541.0
10648,34305.0
10649,35073.0
10650,35853.0
10651,36661.0
10652,37474.0
10653,38095.0
10654,38658.0
10655,39303.0
10656,39984.0
10657,40816.0
10658,41500.0
10659,42214.0
10660,42876.0
10661,43432.0
10662,44041.0
10663,44813.0
10664,45686.0
10665,46374.0
10666,47432.0
10667,48146.0
10668,48896.0
10669,49819.0
10670,50848.0
10671,52057.0
10672,53188.0
10673,54423.0
10674,55319.0
10675,56298.0
10676,57326.0
10677,58672.0
10678,60224.0
10679,61387.0
10680,63134.0
10681,64806.0
10682,65927.0
10683,67451.0
10684,69409.0
10685,71844.0
10686,74415.0
10687,78029.0
10688,80811.0
10689,83267.0
10690,86102.0
10691,89496.0
10692,93949.0
10693,99576.0
10694,104925.0
10695,109881.0
10696,114016.0
10697,118198.0
10698,125099.0
10699,132515.0
10700,138979.0
10701,147220.0
10702,153153.0
10703,158746.0
10704,164866.0
10705,172380.0
10706,181642.0
10707,191228.0
10708,198291.0
10709,203956.0
10710,208613.0
10711,214597.0
10712,221688.0
10713,228683.0
10714,235351.0
10715,241962.0
10716,247188.0
10717,250333.0
10718,254710.0
10719,260512.0
10720,266038.0
10721,270992.0
10722,275661.0
10723,279708.0
10724,282456.0
10725,285489.0
10726,289461.0
10727,293430.0
10728,297245.0
10729,300689.0
10730,303430.0
10731,305693.0
10732,308070.0
10733,311002.0
10734,313688.0
10735,316581.0
10736,319822.0
10737,322463.0
10738,325051.0
10739,327679.0
10740,330343.0
10741,332828.0
10742,334913.0
10743,337209.0
10744,338854.0
10745,340373.0
10746,342226.0
10747,344357.0
10748,347204.0
10749,349055.0
10750,350484.0
10751,351892.0
10752,353484.0
10753,355352.0
10754,357902.0
10755,360815.0
10756,362911.0
10757,364302.0
10758,365768.0
10759,367410.0
10760,369721.0
10761,372190.0
10762,374730.0
10763,376793.0
10764,379071.0
10765,380722.0
10766,382258.0
10767,383833.0
10768,385750.0
10769,389260.0
10770,390788.0
10771,392511.0
10772,393778.0
10773,394939.0
10774,396425.0
10775,398096.0
10776,399798.0
10777,401886.0
10778,403512.0
10779,404714.0
10780,405723.0
10781,407140.0
10782,408781.0
10783,410230.0
10784,411730.0
10785,413208.0
10786,414398.0
10787,415522.0
10788,416763.0
10789,418283.0
10790,419801.0
10791,421189.0
10792,422522.0
10793,423839.0
10794,424896.0
10795,426093.0
10796,427562.0
10797,429139.0
10798,430870.0
10799,432303.0
10800,433487.0
10801,434712.0
10802,436139.0
10803,437874.0
10804,439841.0
10805,441659.0
10806,443536.0
10807,445374.0
10808,446644.0
10809,448371.0
10810,450376.0
10811,452767.0
10812,454860.0
10813,457317.0
10814,459440.0
10815,460849.0
10816,462769.0
10817,465322.0
10818,467646.0
10819,470314.0
10820,472871.0
10821,475070.0
10822,476980.0
10823,479391.0
10824,481919.0
10825,484916.0
10826,488042.0
10827,491065.0
10828,493568.0
10829,495464.0
10830,497889.0
10831,501224.0
10832,504581.0
10833,508096.0
10834,511440.0
10835,514153.0
10836,516565.0
10837,519980.0
10838,523269.0
10839,526393.0
10840,530288.0
10841,533786.0
10842,536465.0
10843,539541.0
10844,542542.0
10845,546229.0
10846,549592.0
10847,552729.0
10848,556012.0
10849,558755.0
10850,560972.0
10851,562907.0
10852,566008.0
10853,568914.0
10854,571616.0
10855,574755.0
10856,577007.0
10857,578950.0
10858,581263.0
10859,584205.0
10860,586883.0
10861,589299.0
10862,591347.0
10863,593423.0
10864,595540.0
10865,597566.0
10866,600089.0
10867,602494.0
10868,604823.0
10869,606954.0
10870,608979.0
10871,610545.0
10872,612170.0
10873,614510.0
10874,616739.0
10875,618870.0
10876,620485.0
10877,622110.0
10878,623201.0
10879,624595.0
10880,626239.0
10881,627484.0
10882,628817.0
10883,630050.0
10884,631076.0
10885,631896.0
10886,632766.0
10887,633960.0
10888,634893.0
10889,635780.0
10890,636424.0
10891,637097.0
10892,637573.0
10893,638155.0
10894,639054.0
10895,639616.0
10896,640293.0
10897,640876.0
10898,641380.0
10899,641740.0
10900,642138.0
10901,642583.0
10902,643168.0
10903,643709.0
10904,644207.0
10905,644586.0
10906,644815.0
10907,645152.0
10908,645552.0
10909,645834.0
10910,646167.0
10911,646438.0
10912,646800.0
10913,647079.0
10914,647322.0
10915,647688.0
10916,647971.0
10917,648187.0
10918,648387.0
10919,648620.0
10920,648732.0
10921,648849.0
10922,649002.0
10923,649181.0
10924,649309.0
10925,649445.0
10926,649576.0
10927,649670.0
10928,649728.0
10929,649845.0
10930,649922.0
10931,650016.0
10932,650192.0
10933,650261.0
10934,650324.0
10935,650353.0
10936,650412.0
10937,650474.0
10938,650569.0
10939,650662.0
10940,650737.0
10941,650817.0
10942,650901.0
10943,651008.0
10944,651128.0
10945,651291.0
10946,651453.0
10947,651612.0
10948,651804.0
10949,652022.0
10950,652354.0
10951,652660.0
10952,653001.0
10953,653412.0
10954,653735.0
10955,653998.0
10956,654314.0
10957,654745.0
10958,655197.0
10959,655589.0
10960,655938.0
10961,656270.0
10962,656582.0
10963,656949.0
10964,657501.0
10965,658004.0
10966,658518.0
10967,659056.0
10968,659508.0
10969,659872.0
10970,660262.0
10971,660854.0
10972,661359.0
10973,661922.0
10974,662529.0
10975,663082.0
10976,663532.0
10977,664133.0
10978,665035.0
10979,665885.0
10980,666890.0
10981,667841.0
10982,668732.0
10983,669506.0
10984,670372.0
10985,671593.0
10986,672819.0
10987,674077.0
10988,675405.0
10989,676526.0
10990,677603.0
10991,678605.0
10992,680179.0
10993,681617.0
10994,683219.0
10995,684541.0
10996,685956.0
10997,687076.0
10998,688305.0
10999,690153.0
11000,691663.0
11001,693416.0
11002,695131.0
11003,696905.0
11004,697510.0
11005,698948.0
11006,701216.0
11007,703572.0
11008,705913.0
11009,708173.0
11010,710030.0
11011,711573.0
11012,713269.0
11013,715893.0
11014,718091.0
11015,720455.0
11016,722357.0
11017,724035.0
11018,725434.0
11019,726674.0
11020,728696.0
11021,730403.0
11022,732157.0
11023,734302.0
11024,735890.0
11025,737202.0
11026,738763.0
11027,741046.0
11028,743095.0
11029,744964.0
11030,746380.0
11031,748825.0
11032,750229.0
11033,751139.0
11034,753832.0
11035,755797.0
11036,757675.0
11037,759543.0
11038,761218.0
11039,762538.0
11040,763928.0
11041,766542.0
11042,768711.0
11043,771143.0
11044,773540.0
11045,775782.0
11046,777679.0
11047,780269.0
11048,783996.0
11049,787644.0
11050,791226.0
11051,794982.0
11052,798606.0
11053,801456.0
11054,804825.0
11055,809086.0
11056,813334.0
11057,819195.0
11058,825297.0
11059,830981.0
11060,835504.0
11061,840902.0
11062,847408.0
11063,856002.0
11064,865390.0
11065,875333.0
11066,883887.0
11067,892065.0
11068,899777.0
11069,911175.0
11070,923150.0
11071,934948.0
11072,948100.0
11073,959652.0
11074,971541.0
11075,981904.0
11076,996320.0
11077,1011465.0
11078,1027274.0
11079,1042571.0
11080,1056613.0
11081,1070419.0
11082,1079932.0
11083,1095297.0
11084,1108889.0
11085,1121134.0
11086,1132805.0
11087,1143283.0
11088,1151809.0
11089,1159995.0
11090,1170362.0
11091,1179244.0
11092,1185982.0
11093,1193286.0
11094,1198478.0
11095,1203103.0
11096,1207336.0
11097,1212999.0
11098,1217436.0
11099,1221095.0
11100,1225555.0
11101,1228034.0
11102,1232204.0
11103,1235063.0
11104,1239287.0
11105,1242333.0
11106,1245232.0
11107,1247399.0
11108,1249641.0
11109,1251433.0
11110,1253961.0
11111,1256230.0
11112,1258377.0
11113,1260751.0
11114,1262836.0
11115,1264553.0
11116,1266103.0
11117,1268519.0
11118,1271770.0
11119,1274995.0
11120,1278619.0
11121,1282227.0
11122,1285510.0
11123,1288829.0
11124,1294325.0
11125,1304086.0
11126,1312939.0
11127,1321725.0
11128,1329130.0
11129,1339421.0
11130,1350225.0
11131,1361741.0
11132,1378747.0
11133,1394599.0
11134,1411421.0
11135,1428170.0
11136,1443589.0
11137,1459306.0
11138,1475991.0
11139,1503668.0
11140,1505501.0
11141,1530919.0
11142,1577588.0
11143,1600041.0
11144,1625651.0
11145,1650597.0
11146,1684608.0
11147,1727661.0
11148,1766292.0
11149,1801040.0
11150,1828167.0
11151,1855578.0
11152,1881472.0
11153,1920882.0
11154,1959017.0
11155,1995346.0
11156,2027604.0
11157,2056928.0
11158,2084227.0
11159,2111314.0
11160,2149623.0
11161,2184873.0
11162,2217585.0
11163,2248713.0
11164,2274664.0
11165,2299229.0
11166,2324406.0
11167,2362662.0
11168,2393576.0
11169,2424742.0
11170,2424742.0
11171,2473099.0
11172,2494535.0
11173,2515962.0
11174,2550371.0
11175,2578962.0
11176,2610286.0
11177,2636258.0
11178,2659532.0
11179,2679742.0
11180,2704530.0
11181,2744023.0
11182,2775589.0
11183,2808008.0
11184,2839297.0
11185,2867760.0
11186,2893913.0
11187,2924852.0
11188,2972647.0
11189,3022079.0
11190,3071402.0
11191,3115867.0
11192,3153927.0
11193,3188147.0
11194,3225272.0
11195,3283855.0
11196,3335900.0
11197,3387012.0
11198,3429011.0
11199,3466203.0
11200,3498075.0
11201,3532415.0
11202,3585486.0
11203,3627093.0
11204,3665003.0
11205,3698511.0
11206,3698511.0
11207,3747582.0
11208,3770412.0
11209,3805155.0
11210,3831048.0
11211,3854405.0
11212,3873448.0
11213,3887355.0
11214,3899660.0
11215,3912606.0
11216,3933682.0
11217,3950161.0
11218,3964246.0
11219,3976750.0
11220,3987385.0
11221,3995418.0
11222,4004069.0
11223,4016540.0
11224,4027023.0
11225,4036813.0
11226,4045809.0
11227,4053217.0
11228,4059444.0
11229,4064839.0
11230,4072410.0
11231,4084358.0
11232,4092513.0
11233,4099049.0
11234,4104859.0
11235,4108970.0
11236,4114558.0
11237,4122797.0
11238,4129158.0
11239,4135344.0
11240,4140543.0
11241,4144906.0
11242,4149004.0
11243,4154244.0
11244,3.0
11245,3.0
11246,3.0
11247,3.0
11248,6.0
11249,6.0
11250,9.0
11251,9.0
11252,9.0
11253,11.0
11254,11.0
11255,11.0
11256,15.0
11257,15.0
11258,23.0
11259,28.0
11260,28.0
11261,28.0
11262,44.0
11263,44.0
11264,53.0
11265,65.0
11266,72.0
11267,87.0
11268,93.0
11269,122.0
11270,165.0
11271,182.0
11272,209.0
11273,273.0
11274,298.0
11275,359.0
11276,400.0
11277,443.0
11278,521.0
11279,584.0
11280,641.0
11281,717.0
11282,822.0
11283,926.0
11284,991.0
11285,1058.0
11286,1098.0
11287,1148.0
11288,1197.0
11289,1253.0
11290,1283.0
11291,1340.0
11292,1373.0
11293,1398.0
11294,1436.0
11295,1480.0
11296,1518.0
11297,1548.0
11298,1592.0
11299,1617.0
11300,1645.0
11301,1678.0
11302,1717.0
11303,1766.0
11304,1804.0
11305,1854.0
11306,1894.0
11307,1932.0
11308,1984.0
11309,2060.0
11310,2127.0
11311,2204.0
11312,2279.0
11313,2422.0
11314,2519.0
11315,2589.0
11316,2693.0
11317,2758.0
11318,2879.0
11319,2980.0
11320,3138.0
11321,3274.0
11322,3387.0
11323,3518.0
11324,3631.0
11325,3749.0
11326,3855.0
11327,3982.0
11328,4122.0
11329,4271.0
11330,4403.0
11331,4568.0
11332,4759.0
11333,4989.0
11334,5246.0
11335,5494.0
11336,5662.0
11337,5935.0
11338,6260.0
11339,6522.0
11340,6860.0
11341,7239.0
11342,7553.0
11343,7876.0
11344,8191.0
11345,8530.0
11346,8882.0
11347,9218.0
11348,9570.0
11349,9957.0
11350,10324.0
11351,10662.0
11352,10991.0
11353,11329.0
11354,11767.0
11355,12238.0
11356,12729.0
11357,13207.0
11358,13715.0
11359,14305.0
11360,14852.0
11361,15369.0
11362,15890.0
11363,16424.0
11364,16968.0
11365,17524.0
11366,18112.0
11367,18684.0
11368,19267.0
11369,19801.0
11370,20324.0
11371,20837.0
11372,21374.0
11373,21916.0
11374,22464.0
11375,22990.0
11376,23521.0
11377,24041.0
11378,24570.0
11379,25113.0
11380,25672.0
11381,26165.0
11382,26636.0
11383,27133.0
11384,27521.0
11385,27890.0
11386,28242.0
11387,28633.0
11388,28980.0
11389,29312.0
11390,29633.0
11391,30050.0
11392,30446.0
11393,30858.0
11394,31221.0
11395,31560.0
11396,31878.0
11397,32157.0
11398,32443.0
11399,32684.0
11400,32910.0
11401,33103.0
11402,33247.0
11403,33376.0
11404,33481.0
11405,33568.0
11406,33647.0
11407,33731.0
11408,33824.0
11409,33915.0
11410,34018.0
11411,34107.0
11412,34219.0
11413,34343.0
11414,34474.0
11415,34620.0
11416,34759.0
11417,34921.0
11418,35105.0
11419,35274.0
11420,35426.0
11421,35559.0
11422,35707.0
11423,35844.0
11424,35986.0
11425,36174.0
11426,36309.0
11427,36435.0
11428,36578.0
11429,36732.0
11430,36899.0
11431,37031.0
11432,37192.0
11433,37329.0
11434,37418.0
11435,37557.0
11436,37732.0
11437,37874.0
11438,38037.0
11439,38172.0
11440,38327.0
11441,38403.0
11442,38517.0
11443,38658.0
11444,38777.0
11445,38894.0
11446,39042.0
11447,39188.0
11448,39280.0
11449,39378.0
11450,39524.0
11451,39686.0
11452,39787.0
11453,39895.0
11454,40023.0
11455,40061.0
11456,40119.0
11457,40229.0
11458,40309.0
11459,40453.0
11460,40561.0
11461,40691.0
11462,40788.0
11463,40931.0
11464,41113.0
11465,41304.0
11466,41519.0
11467,41752.0
11468,41982.0
11469,42104.0
11470,42381.0
11471,42750.0
11472,43280.0
11473,43789.0
11474,44317.0
11475,44964.0
11476,45295.0
11477,45879.0
11478,46593.0
11479,47418.0
11480,48221.0
11481,49013.0
11482,49959.0
11483,50486.0
11484,51149.0
11485,52137.0
11486,53152.0
11487,54174.0
11488,55269.0
11489,56444.0
11490,57040.0
11491,58282.0
11492,59509.0
11493,60873.0
11494,62338.0
11495,63748.0
11496,65411.0
11497,66046.0
11498,67392.0
11499,68594.0
11500,70216.0
11501,71580.0
11502,73429.0
11503,75688.0
11504,77083.0
11505,79158.0
11506,81397.0
11507,83994.0
11508,87163.0
11509,89898.0
11510,93094.0
11511,95281.0
11512,98927.0
11513,102396.0
11514,106101.0
11515,109813.0
11516,114025.0
11517,118195.0
11518,121176.0
11519,125602.0
11520,129544.0
11521,133733.0
11522,138000.0
11523,142323.0
11524,146679.0
11525,149765.0
11526,154152.0
11527,158555.0
11528,162774.0
11529,167155.0
11530,171423.0
11531,175874.0
11532,178986.0
11533,183259.0
11534,187336.0
11535,191460.0
11536,195422.0
11537,199127.0
11538,202088.0
11539,203593.0
11540,205877.0
11541,208211.0
11542,210061.0
11543,211764.0
11544,213192.0
11545,214711.0
11546,215483.0
11547,216584.0
11548,217636.0
11549,218700.0
11550,219041.0
11551,219462.0
11552,220265.0
11553,220599.0
11554,221401.0
11555,222200.0
11556,222885.0
11557,223417.0
11558,224050.0
11559,224651.0
11560,224827.0
11561,225346.0
11562,225820.0
11563,226200.0
11564,226549.0
11565,226951.0
11566,227273.0
11567,227391.0
11568,227696.0
11569,228028.0
11570,228246.0
11571,228526.0
11572,228688.0
11573,228975.0
11574,229032.0
11575,229358.0
11576,229584.0
11577,229793.0
11578,229935.0
11579,230066.0
11580,230219.0
11581,230296.0
11582,230455.0
11583,230617.0
11584,230769.0
11585,230907.0
11586,231022.0
11587,231154.0
11588,231198.0
11589,231362.0
11590,231509.0
11591,231649.0
11592,231840.0
11593,231995.0
11594,232123.0
11595,232197.0
11596,232337.0
11597,232491.0
11598,232636.0
11599,232829.0
11600,232973.0
11601,233129.0
11602,233201.0
11603,233424.0
11604,233644.0
11605,233770.0
11606,233989.0
11607,234267.0
11608,234537.0
11609,234662.0
11610,235014.0
11611,235333.0
11612,235647.0
11613,236012.0
11614,236365.0
11615,236768.0
11616,236963.0
11617,237260.0
11618,237775.0
11619,238383.0
11620,238959.0
11621,239692.0
11622,240295.0
11623,240671.0
11624,241651.0
11625,242491.0
11626,243424.0
11627,244303.0
11628,245490.0
11629,246304.0
11630,246974.0
11631,248307.0
11632,249492.0
11633,250921.0
11634,252680.0
11635,254370.0
11636,256201.0
11637,257330.0
11638,259476.0
11639,261713.0
11640,263961.0
11641,266322.0
11642,268174.0
11643,270735.0
11644,271834.0
11645,273869.0
11646,276464.0
11647,279181.0
11648,281387.0
11649,283579.0
11650,285993.0
11651,287144.0
11652,289601.0
11653,291894.0
11654,294211.0
11655,296374.0
11656,298522.0
11657,300666.0
11658,301661.0
11659,303858.0
11660,305933.0
11661,307980.0
11662,309789.0
11663,311465.0
11664,313006.0
11665,313812.0
11666,315119.0
11667,316521.0
11668,317913.0
11669,319109.0
11670,320322.0
11671,321380.0
11672,321798.0
11673,322761.0
11674,323841.0
11675,324685.0
11676,325407.0
11677,326056.0
11678,326716.0
11679,327087.0
11680,327601.0
11681,328159.0
11682,328668.0
11683,328994.0
11684,329371.0
11685,329843.0
11686,330269.0
11687,330701.0
11688,331040.0
11689,331477.0
11690,331883.0
11691,332235.0
11692,332454.0
11693,332610.0
11694,332894.0
11695,333097.0
11696,333317.0
11697,333559.0
11698,333723.0
11699,333864.0
11700,333956.0
11701,334132.0
11702,334288.0
11703,334416.0
11704,334539.0
11705,334647.0
11706,334715.0
11707,334747.0
11708,334849.0
11709,334917.0
11710,334992.0
11711,335065.0
11712,335126.0
11713,335171.0
11714,335196.0
11715,335264.0
11716,335291.0
11717,335339.0
11718,335399.0
11719,335437.0
11720,335493.0
11721,335521.0
11722,335568.0
11723,335625.0
11724,335676.0
11725,335741.0
11726,335796.0
11727,335836.0
11728,335874.0
11729,335961.0
11730,336047.0
11731,336122.0
11732,336223.0
11733,336318.0
11734,336417.0
11735,336479.0
11736,336557.0
11737,336684.0
11738,336788.0
11739,336962.0
11740,337098.0
11741,337254.0
11742,337323.0
11743,337456.0
11744,337602.0
11745,337801.0
11746,337970.0
11747,338183.0
11748,338438.0
11749,338586.0
11750,338837.0
11751,339062.0
11752,339274.0
11753,339645.0
11754,340057.0
11755,340443.0
11756,340715.0
11757,341183.0
11758,341933.0
11759,342548.0
11760,343216.0
11761,343849.0
11762,344520.0
11763,344951.0
11764,345882.0
11765,346878.0
11766,348074.0
11767,349316.0
11768,350605.0
11769,351825.0
11770,352926.0
11771,354662.0
11772,357058.0
11773,359732.0
11774,361501.0
11775,365009.0
11776,368002.0
11777,369853.0
11778,373175.0
11779,377304.0
11780,380918.0
11781,384886.0
11782,388437.0
11783,391506.0
11784,394451.0
11785,398034.0
11786,401828.0
11787,405542.0
11788,409745.0
11789,413986.0
11790,417996.0
11791,421103.0
11792,424891.0
11793,428736.0
11794,432495.0
11795,436257.0
11796,439562.0
11797,442872.0
11798,445278.0
11799,447725.0
11800,447725.0
11801,447725.0
11802,455044.0
11803,455044.0
11804,455044.0
11805,461249.0
11806,463326.0
11807,463326.0
11808,467173.0
11809,467173.0
11810,467173.0
11811,467173.0
11812,473459.0
11813,475053.0
11814,476409.0
11815,477587.0
11816,478715.0
11817,479814.0
11818,480843.0
11819,481401.0
11820,481401.0
11821,483128.0
11822,483902.0
11823,484591.0
11824,485275.0
11825,485987.0
11826,486378.0
11827,487204.0
11828,488213.0
11829,488213.0
11830,490130.0
11831,491147.0
11832,492179.0
